genotype,time,Alanine,Asparagine,Aspartate,BetaAlanine,Citrate,Fructose,Fumarate_carefulMaleic,GABA,Glucose,Glutamate,Glutamine,Glycerate,Glycerol,Glycine,Glycolate,Isoleucine,Leucine,Lysine,Malate,Maltose,Methionine,MyoInosirtol,Nicotinamide,Oxoglutarate,Palmitate,Phenylalanine,Phosphate,Proline,Putrescine,Pyruvate,Serine,Succinate,Sucrose_overload,Threitol,ThreonicAcid,Tryptophan,Valine
ggt1-2,-21,0.0480550353425,0.00968954984025,0.0174852399266667,0.0024659423075,0.0203397496375,0.0047430631455,0.01822417358,0.00401700699575,0.0128270765733333,0.216084701725,0.0311659770975,0.0886351036225,0.00295642700225,0.005238015433,0.0277803686475,0.00173669165325,0.00143693507375,0.00411189281966667,0.0328551688766667,0.00329600836275,0.002611768532,0.01051053706375,0.0570498647525,0.004465626005,0.0120838723025,0.00442019496733333,0.00767993518875,0.0278657621875,0.00561487272075,0.00244109891175,0.0125821194333333,0.0124272072475,0.1158667174,0.0012124992555,0.06052210733,0.003240276303,0.00473650490225
ggt1-2,3,0.0249063825025,0.0101067048125,0.0185416329666667,0.00241601127375,0.017540171455,0.014599817055,0.0330768885766667,0.0038867473045,0.0333914665333333,0.1403655183,0.0795626321975,0.058116339335,0.002948434695,0.01111634288,0.0418822078675,0.0019068640465,0.001862686217,0.004078135671,0.0594057627525,0.00365112969975,0.00271068618066667,0.0104501218033333,0.04992384116,0.00452370292,0.01203002693,0.007296157692,0.00765024717675,0.034732493545,0.0058579892245,0.00167809691575,0.00979614549733334,0.00996606307825,0.15472499755,0.00119889095125,0.07383517207,0.00329488078525,0.00611559389775
ggt1-2,27,0.0424896809225,0.0139015226875,0.0142968341,0.0040458823985,0.021912405895,0.00905223259475,0.032179710985,0.00569982395966667,0.035428131135,0.159504125775,0.0734255496566667,0.03637011909,0.0034146377395,0.0148088793,0.0357979121225,0.0020466967125,0.002646116603,0.00400330838075,0.0665582975225,0.00451603268933333,0.00265845600725,0.008541270263,0.051889262945,0.004358447997,0.01142445806,0.0084541827355,0.00749588782025,0.0306261397733333,0.0075529700195,0.00220441479433333,0.013086756745,0.009520414342,0.153648522725,0.00119688589325,0.060228247015,0.003829047819,0.0095369084185
ggt1-2,75,0.0390400955666667,0.0120459498833333,0.01757885593,0.00426340183125,0.022420006085,0.0083981186395,0.033562369645,0.00405394838225,0.0265627875,0.1877430943,0.0882193956333333,0.0550588168475,0.0034691271385,0.01078162813,0.04658273206,0.00200674474133333,0.00211435374175,0.004433181202,0.070350186595,0.009290053483,0.00285711531325,0.010109694677,0.0477466650733333,0.00473068681375,0.0123920475366667,0.00628189643125,0.00794991559075,0.055159302795,0.0072561837815,0.00223708234533333,0.01538055741,0.0105807841433333,0.166316281925,0.00122466111025,0.0606529009,0.00368447764825,0.0082585262525
ggt1-2,123,0.0346145414733333,0.01181367353,0.0164713217066667,0.004163910612,0.0198080160266667,0.007773851838,0.0330896590733333,0.00378797224533333,0.0233786109766667,0.181521748633333,0.0760949198933333,0.0595879047,0.00335451987533333,0.00881937741733333,0.0407988844933333,0.00205655796633333,0.00226467061766667,0.004348119612,0.0589559111233333,0.007243152093,0.00267154782166667,0.01462835122,0.0547798461033333,0.00433545829933333,0.01178623551,0.00612081285966667,0.00767444274233333,0.06204508947,0.00741889565033333,0.001788735054,0.0143756004566667,0.00890959830566667,0.156023962566667,0.00119085394266667,0.0720491552766667,0.00365713528233333,0.00852033925866667
ggt2,-21,0.0261470827366667,0.0101689208475,0.01348396225,0.00224581962475,0.0142986414625,0.005637532368,0.029451249365,0.00368150569475,0.0130486921225,0.1857647324,0.02605270804,0.069241542285,0.00277235949625,0.0053346409805,0.0264357143425,0.001435006994,0.00118437080733333,0.00373158712033333,0.0417667356875,0.0033801180015,0.00249531579125,0.02063570832,0.0461115745425,0.004260944675,0.011561262635,0.00387577934325,0.007191747961,0.02619306754,0.005308827497,0.00164414644425,0.0320928645375,0.0162212844633333,0.11545677695,0.00125345316875,0.06298314628,0.0030106432535,0.00336743791433333
ggt2,3,0.0335246290125,0.01078849979075,0.01511045924,0.0023580792345,0.013041927985,0.0245940597475,0.04466412935,0.00368525979233333,0.0690705603125,0.125943477066667,0.03870921781,0.0549552357825,0.00287986801933333,0.0139435719575,0.03106747262,0.00159774044525,0.00144678730775,0.003893577714,0.052574762355,0.00358490448466667,0.00286492174233333,0.02015350973,0.0369086240733333,0.004493425399,0.012059610165,0.00624304877075,0.00771596034275,0.0333379257133333,0.005818440843,0.001673437398,0.0291062774125,0.013170836375,0.150386343025,0.00129767601,0.0628392320275,0.00328057850633333,0.004695530116
ggt2,27,0.0310829353625,0.011625322405,0.0139968835225,0.00279208640925,0.0112839405366667,0.018387205385,0.0535300229425,0.00382216244533333,0.08561790336,0.148502478525,0.062083792445,0.049778786175,0.00277293406433333,0.0230528326775,0.0311766185425,0.00174681369125,0.00155147424025,0.0037661936245,0.0563714415625,0.0041082489095,0.003137918187,0.0206183605525,0.0358627762525,0.00447554834975,0.01131284928,0.00687003068125,0.0072282914215,0.038845016315,0.00667696531625,0.0015617046625,0.0404764000866667,0.0136936188025,0.14036215485,0.0012396575625,0.0691988392575,0.003288250391,0.006004001118
ggt2,75,0.0282277463766667,0.0130352146675,0.012976301135,0.003080940025,0.0102195577436667,0.0225492900975,0.05781591113,0.0040046922265,0.0936299425625,0.1523528225,0.06762769887,0.0543040304833333,0.002909652137,0.0231574085275,0.034734417125,0.00182278705733333,0.00174352938825,0.0040514243485,0.05968748197,0.0067426872155,0.002946644061,0.022446181585,0.04203121438,0.00432111409025,0.01161751669,0.0064322020655,0.0073525678985,0.03453099612,0.00711273336575,0.00183102449,0.0457525432375,0.0139286015925,0.1541001809,0.0012968809065,0.07916529056,0.00328313832425,0.00635540256775
ggt2,123,0.0176984363875,0.01392725874,0.0144078982533333,0.0034630076235,0.0122026679125,0.03013724968,0.0692435196025,0.00382647200825,0.103774375135,0.16388151245,0.07108846014,0.0586918539,0.002842104906,0.017058925845,0.0339156664175,0.0019097788085,0.00185234193025,0.00420509888733333,0.07428286724,0.006555025285,0.00267545245075,0.02604477536,0.0776176034375,0.00452345212725,0.01196846622,0.00689412205975,0.00730268576825,0.05046231976,0.00677477490075,0.00162690525025,0.063416031265,0.0155505521425,0.1723602742,0.0013178306595,0.0742819642575,0.00330200341,0.00687645451825
