genotype,time,Alanine,Asparagine,Aspartate,BetaAlanine,Citrate,Fructose,Fumarate_carefulMaleic,GABA,Glucose,Glutamate,Glutamine,Glycerate,Glycerol,Glycine,Glycolate,Isoleucine,Leucine,Lysine,Malate,Maltose,Methionine,MyoInosirtol,Nicotinamide,Oxoglutarate,Palmitate,Phenylalanine,Phosphate,Proline,Putrescine,Pyruvate,Serine,Succinate,Sucrose_overload,Threitol,ThreonicAcid,Tryptophan,Valine
ggt1-2,-21,0.0145934917383729,0.000409776238233835,0.000491320373385318,4.64791357661702e-05,0.0022831497066796,0.000109894620179092,0.00172554696360659,0.00028751394910356,0.000916946860435704,0.0157072672574471,0.004108740967078,0.00238021991891185,0.000110393133962781,0.000323073508979606,0.00272952699205462,0.000138204154505269,0.00011423573948575,0.000136713881997528,0.00338622942493248,0.000393334316723222,7.05018168450626e-05,0.000689244773002333,0.0118731909053806,0.000217733644276131,0.000402862412197973,0.000104397354162549,0.000277822680902538,0.00125875683519359,0.000178566543237815,0.000358342379504585,0.000315392305112792,0.000445819886078782,0.00254868294839361,3.88540577437848e-05,0.00368359430585938,0.000135881481702861,0.000401886954121437
ggt1-2,3,0.00360712886861895,0.000266210126708652,0.000603403279510853,6.07052312395431e-05,0.00194128018772288,0.00282715188383341,0.00136945249288431,0.000307923305620233,0.00211729935878426,0.0184322742346344,0.00541076422467462,0.00356400368267712,0.000168577613427816,0.000785859693388935,0.00368237595071968,4.48303296387851e-05,6.35269919804466e-05,0.000133769234834866,0.00558018790683631,0.0002599602952083,2.44173745694425e-05,0.00031074239794981,0.00905932890048769,0.000171389613142365,0.00061296307774716,0.000479848319630924,0.000340576508819376,0.00755900574765184,0.000252527896795498,0.000301371872843322,0.000110012532028568,0.000574775566511126,0.00292184760791013,4.46567245325643e-05,0.00773331317210814,0.000180712302839595,0.000370557084004584
ggt1-2,27,0.018490767767648,0.00195252040838043,0.00131556111902039,0.00022524865897569,0.00218266314654079,0.00140407084387498,0.00137863086632108,0.000272687734581563,0.00673233289721287,0.0207064797680731,0.00515079805135885,0.00221544295500658,0.000423470604311871,0.000942044394307233,0.00268296403685714,0.000228642049177075,0.000481626031027258,5.54650511761766e-05,0.0120255949915945,0.000247369035424281,0.000132133270212688,0.000490258755055162,0.0110639231066415,0.000183392763286007,0.000298945817265744,0.00026720512563949,0.000137764865560925,0.000541801456760216,0.000275439965914639,0.000374111603140166,0.00105708427605096,0.000481031668190067,0.00589016276206311,4.47804730776437e-05,0.00547560852814602,0.000252817529178199,0.00126341832580142
ggt1-2,75,0.00377797896104131,0.000621525294970444,0.000758460122350213,0.000716654897390675,0.00210943247130242,0.000820940919715518,0.0046376611401592,0.000143966596223986,0.000586965949979464,0.0234992470839132,0.00693476664772149,0.00338820789157795,0.00023148515830537,0.000582253589915398,0.00242538568186965,4.43708942337564e-05,0.000108141219573668,6.03242925745853e-05,0.00815892077131589,0.000876408089076995,6.16215516079647e-05,0.00136031470383197,0.0053277945015116,0.000267003834682821,0.000536613440672603,0.000525473258241267,0.000247197933842598,0.00798877291526811,0.000382889123014896,0.000138220318460447,0.0012080906386555,0.000375936408104923,0.00700708850713439,4.2844749891999e-05,0.00917407311179286,0.000101472768843765,0.000771732989133749
ggt1-2,123,0.0113643969797132,0.00051246256977106,0.00134886063272159,0.000302633159716853,0.00230337177821775,0.000697343345880896,0.00669636457182265,0.000106239188402167,0.00281798357510447,0.0197792795647875,0.00798089606507752,0.0022256646659429,0.000148499532130586,0.000511369647570228,0.0025899227486822,4.92060559239452e-05,0.000101104770661555,7.09278455845127e-05,0.00700440368345336,0.000670687968213852,6.68563841856732e-05,0.000333523956721906,0.00770094558905639,0.000216639219082004,0.000365513795269282,0.000450919538757458,0.000272410407499573,0.00910127094853956,0.000635423473554236,6.60242785675102e-05,5.61845156593581e-05,0.000286971818864931,0.00498540222230502,2.29595664938275e-05,0.00945855991375289,0.00015847655092341,0.000544022122422105
ggt2,-21,0.00225735487646004,0.000452918171409198,0.000244644891649627,1.83187180758439e-05,0.00146934945076127,0.000182671356180285,0.00172263650420532,7.79710524989382e-05,0.000765284258555343,0.0140905790123989,0.0011968575392548,0.00259485779403208,8.55489605107245e-05,0.000205856413681296,0.000604834098106536,6.17895028697164e-05,3.33727035822121e-05,0.000101922148405205,0.00640278822435534,0.000153148207185015,5.10099761878358e-05,0.000671646019128263,0.0103338117899005,0.000241545845865427,0.000329370666290678,0.000120234876313388,0.000145132176049887,0.000460584949872509,0.00014629961429968,0.000420843893204486,0.00185746227785749,0.000453480949045656,0.0035154066298465,1.98005047653648e-05,0.00588918441753186,6.69505031568841e-05,8.33305192005374e-05
ggt2,3,0.0090474620735117,0.00073000748860069,0.000252897010659669,5.04590965655767e-05,0.000308004145501167,0.00363147186997966,0.00199649588436737,0.00021251872881002,0.00780247402442596,0.00328885444194071,0.00428130105670257,0.00486718310397637,8.72739883264122e-05,0.00130980833800481,0.00367290726405738,0.000134256166370301,0.000134601146242075,5.48237421009818e-05,0.00223502803787999,0.000151069355868295,4.68689217324297e-05,0.00016949864044142,0.0020443927083319,0.000149607695400051,0.000183591868957511,0.000495295585566561,0.000148959806487125,0.000516964351402988,9.53842522190242e-05,0.000259178857906987,0.00196047331780658,0.000465844718091598,0.002970913896864,2.16988043788416e-05,0.00250000427455096,4.83037911718134e-05,0.000534097597728746
ggt2,27,0.00662652734349899,0.000925581647211501,0.00130021468165414,0.000195031045953856,0.000349487675715503,0.0034732683850881,0.00205965950036121,0.000232448527372174,0.016150823264943,0.0132773498415603,0.00894669942028325,0.00426476058077678,7.86429517416675e-05,0.00288671826035002,0.00191260142685621,0.000109364105102995,0.000110529998360058,0.000183949767365131,0.0056528063070393,0.000210037749372399,0.000249277918549886,0.00177908348147699,0.00550971174369597,0.000381221571508364,0.000416529467050401,0.000804922196323934,0.000198852112310387,0.00207466903014574,0.000287820949335242,0.000181760554036365,0.00118811583301535,0.0010331057430891,0.0097317916840524,3.28445913426184e-05,0.00660515487965238,0.000136812069515678,0.000771002168796479
ggt2,75,0.00066218716794864,0.00177562915175033,0.00133429074511128,0.000127249158340561,0.000798796388463576,0.00260503168846,0.00331032404599024,0.000104314878762099,0.0122378272719588,0.00674440714200699,0.00963710402160448,0.00389962661496246,9.52659615393463e-05,0.00378325485005271,0.00338392740602344,3.34033425301275e-05,8.22772754756992e-05,0.000109569242509117,0.0113995806494827,0.000956701152144346,0.000113215496523985,0.0020212909114527,0.00466381631195021,5.5056650929235e-05,0.000477317375374367,0.000123688983584663,0.000300487325332924,0.00709769949291613,0.000351041061468411,0.000509252280842854,0.00349371000644364,0.000658904748512146,0.00200805242114092,2.89863634868085e-05,0.00342735530737355,0.00016972755671295,0.000402235325225328
ggt2,123,0.00308758949624781,0.00076611373474976,0.000310875347938829,0.000234358183871377,0.00113426585522648,0.00583870570920423,0.00201571404224975,0.000118434472774049,0.0169561596767129,0.0171648813650501,0.0100000424824691,0.00224505081385064,7.48387857269928e-05,0.000978038264891135,0.0020060655695312,9.16660881789279e-05,0.000168367984767799,0.000127928124289972,0.00558134461997276,0.00105830350156387,0.000105176126838954,0.00253529466604768,0.0403853625882595,0.000227933132980773,0.000125152546370413,0.000625114166523969,0.000324275067989432,0.00510371482919136,0.000336124944998601,0.000190193632321426,0.00453907334161224,0.000348914688421633,0.00846741975657411,2.7051386710527e-05,0.00575251952794227,9.36973592217838e-05,0.000562188731682076
